delta,lam,ell,a,m_det,class,margin
11,16|9|6|4|3|3|1|1|1,9,839,33626088,silent,33625249
11,16|9|6|4|3|2|2|1|1,9,1471,49454535,silent,49453064
11,16|9|6|4|2|2|2|2|1,9,638,15918323,silent,15917685
11,16|9|6|3|3|3|2|1|1,9,332,20568345,silent,20568013
11,16|9|6|3|3|2|2|2|1,9,349,15716816,silent,15716467
11,16|9|6|3|2|2|2|2|2,9,133,3657040,silent,3656907
11,16|9|5|5|5|1|1|1|1,9,200,4520379,silent,4520179
11,16|9|5|5|4|2|1|1|1,9,831,24744777,silent,24743946
11,16|9|5|5|3|3|1|1|1,9,507,20364619,silent,20364112
11,16|9|5|5|3|2|2|1|1,9,827,29288410,silent,29287583
11,16|9|5|5|2|2|2|2|1,9,284,8800611,silent,8800327
11,16|9|5|4|4|3|1|1|1,9,505,22293115,silent,22292610
11,16|9|5|4|4|2|2|1|1,9,712,26579527,silent,26578815
11,16|9|5|4|3|3|2|1|1,9,552,34262062,silent,34261510
11,16|9|5|4|3|2|2|2|1,9,539,24344345,silent,24343806
11,16|9|5|4|2|2|2|2|2,9,133,4480064,silent,4479931
11,16|9|5|3|3|3|3|1|1,9,40,7530037,silent,7529997
11,16|9|5|3|3|3|2|2|1,9,87,12153350,silent,12153263
11,16|9|5|3|3|2|2|2|2,9,61,4883907,silent,4883846
11,16|9|4|4|4|4|1|1|1,9,59,3278893,silent,3278834
11,16|9|4|4|4|3|2|1|1,9,214,12246061,silent,12245847
11,16|9|4|4|4|2|2|2|1,9,183,6980501,silent,6980318
11,16|9|4|4|3|3|3|1|1,9,44,6681740,silent,6681696
11,16|9|4|4|3|3|2|2|1,9,103,10509990,silent,10509887
11,16|9|4|4|3|2|2|2|2,9,72,3954774,silent,3954702
11,16|9|4|3|3|3|3|2|1,9,3,3902793,silent,3902790
11,16|9|4|3|3|3|2|2|2,9,4,2647294,silent,2647290
11,16|9|3|3|3|3|3|3|1,9,0,-1,a0,
11,16|9|3|3|3|3|3|2|2,9,0,-1,a0,
11,16|8|8|7|1|1|1|1|1,9,41,878672,silent,878631
11,16|8|8|6|2|1|1|1|1,9,262,5632175,silent,5631913
11,16|8|8|5|3|1|1|1|1,9,458,11437438,silent,11436980
11,16|8|8|5|2|2|1|1|1,9,517,11722495,silent,11721978
11,16|8|8|4|4|1|1|1|1,9,256,6688056,silent,6687800
11,16|8|8|4|3|2|1|1|1,9,696,19598236,silent,19597540
11,16|8|8|4|2|2|2|1|1,9,435,10383376,silent,10382941
11,16|8|8|3|3|3|1|1|1,9,153,5993073,silent,5992920
11,16|8|8|3|3|2|2|1|1,9,319,9412467,silent,9412148
11,16|8|8|3|2|2|2|2|1,9,181,3829370,silent,3829189
11,16|8|8|2|2|2|2|2|2,9,41,404777,silent,404736
11,16|8|7|7|2|1|1|1|1,9,150,3662182,silent,3662032
11,16|8|7|6|3|1|1|1|1,9,539,14802584,silent,14802045
11,16|8|7|6|2|2|1|1|1,9,602,14767123,silent,14766521
11,16|8|7|5|4|1|1|1|1,9,649,18452203,silent,18451554
11,16|8|7|5|3|2|1|1|1,9,1440,42985413,silent,42983973
11,16|8|7|5|2|2|2|1|1,9,830,21088654,silent,21087824
11,16|8|7|4|4|2|1|1|1,9,838,28183957,silent,28183119
11,16|8|7|4|3|3|1|1|1,9,646,27575996,silent,27575350
11,16|8|7|4|3|2|2|1|1,9,1129,40377708,silent,40376579
11,16|8|7|4|2|2|2|2|1,9,466,12856001,silent,12855535
11,16|8|7|3|3|3|2|1|1,9,244,16244888,silent,16244644
11,16|8|7|3|3|2|2|2|1,9,260,12344419,silent,12344159
11,16|8|7|3|2|2|2|2|2,9,87,2838579,silent,2838492
11,16|8|6|6|4|1|1|1|1,9,367,11344801,silent,11344434
11,16|8|6|6|3|2|1|1|1,9,756,24767975,silent,24767219
11,16|8|6|6|2|2|2|1|1,9,393,11806200,silent,11805807
11,16|8|6|5|5|1|1|1|1,9,304,8616215,silent,8615911
11,16|8|6|5|4|2|1|1|1,9,1260,43310807,silent,43309547
11,16|8|6|5|3|3|1|1|1,9,810,34611275,silent,34610465
11,16|8|6|5|3|2|2|1|1,9,1272,49300005,silent,49298733
11,16|8|6|5|2|2|2|2|1,9,445,14521933,silent,14521488
11,16|8|6|4|4|3|1|1|1,9,657,30670245,silent,30669588
11,16|8|6|4|4|2|2|1|1,9,843,36244318,silent,36243475
11,16|8|6|4|3|3|2|1|1,9,712,45346273,silent,45345561
11,16|8|6|4|3|2|2|2|1,9,644,31875043,silent,31874399
11,16|8|6|4|2|2|2|2|2,9,176,5750208,silent,5750032
11,16|8|6|3|3|3|3|1|1,9,47,9165852,silent,9165805
11,16|8|6|3|3|3|2|2|1,9,103,14704729,silent,14704626
11,16|8|6|3|3|2|2|2|2,9,58,5840653,silent,5840595
11,16|8|5|5|5|2|1|1|1,9,335,10486602,silent,10486267
11,16|8|5|5|4|3|1|1|1,9,548,24102351,silent,24101803
11,16|8|5|5|4|2|2|1|1,9,654,27847772,silent,27847118
11,16|8|5|5|3|3|2|1|1,9,419,28879819,silent,28879400
11,16|8|5|5|3|2|2|2|1,9,333,19758131,silent,19757798
11,16|8|5|5|2|2|2|2|2,9,49,3309327,silent,3309278
11,16|8|5|4|4|4|1|1|1,9,187,9246392,silent,9246205
11,16|8|5|4|4|3|2|1|1,9,535,33231320,silent,33230785
11,16|8|5|4|4|2|2|2|1,9,361,18569305,silent,18568944
11,16|8|5|4|3|3|3|1|1,9,109,16700247,silent,16700138
11,16|8|5|4|3|3|2|2|1,9,228,26061712,silent,26061484
11,16|8|5|4|3|2|2|2|2,9,124,9588723,silent,9588599
11,16|8|5|3|3|3|3|2|1,9,9,7562563,silent,7562554
11,16|8|5|3|3|3|2|2|2,9,13,5077285,silent,5077272
11,16|8|4|4|4|4|2|1|1,9,93,5559784,silent,5559691
11,16|8|4|4|4|3|3|1|1,9,69,6712419,silent,6712350
11,16|8|4|4|4|3|2|2|1,9,134,9819756,silent,9819622
11,16|8|4|4|4|2|2|2|2,9,72,2881550,silent,2881478
11,16|8|4|4|3|3|3|2|1,9,15,6932140,silent,6932125
11,16|8|4|4|3|3|2|2|2,9,17,4519646,silent,4519629
11,16|8|4|3|3|3|3|3|1,9,0,-1,a0,
11,16|8|4|3|3|3|3|2|2,9,0,-1,a0,
11,16|8|3|3|3|3|3|3|2,9,0,-1,a0,
11,16|7|7|7|3|1|1|1|1,9,98,2747862,silent,2747764
11,16|7|7|7|2|2|1|1|1,9,114,2712169,silent,2712055
11,16|7|7|6|4|1|1|1|1,9,215,7367039,silent,7366824
11,16|7|7|6|3|2|1|1|1,9,475,15873165,silent,15872690
11,16|7|7|6|2|2|2|1|1,9,275,7519369,silent,7519094
11,16|7|7|5|5|1|1|1|1,9,162,4644046,silent,4643884
11,16|7|7|5|4|2|1|1|1,9,647,22664684,silent,22664037
11,16|7|7|5|3|3|1|1|1,9,388,17884403,silent,17884015
11,16|7|7|5|3|2|2|1|1,9,620,25399851,silent,25399231
11,16|7|7|5|2|2|2|2|1,9,201,7412112,silent,7411911
11,16|7|7|4|4|3|1|1|1,9,307,14985783,silent,14985476
11,16|7|7|4|4|2|2|1|1,9,434,17652645,silent,17652211
11,16|7|7|4|3|3|2|1|1,9,311,21803749,silent,21803438
11,16|7|7|4|3|2|2|2|1,9,285,15261753,silent,15261468
11,16|7|7|4|2|2|2|2|2,9,47,2718035,silent,2717988
11,16|7|7|3|3|3|3|1|1,9,25,4274391,silent,4274366
11,16|7|7|3|3|3|2|2|1,9,48,6849791,silent,6849743
11,16|7|7|3|3|2|2|2|2,9,35,2709108,silent,2709073
11,16|7|6|6|5|1|1|1|1,9,120,4465882,silent,4465762
11,16|7|6|6|4|2|1|1|1,9,429,17630741,silent,17630312
11,16|7|6|6|3|3|1|1|1,9,279,13167443,silent,13167164
11,16|7|6|6|3|2|2|1|1,9,427,18454741,silent,18454314
11,16|7|6|6|2|2|2|2|1,9,148,5233424,silent,5233276
11,16|7|6|5|5|2|1|1|1,9,393,14434010,silent,14433617
11,16|7|6|5|4|3|1|1|1,9,636,30826999,silent,30826363
11,16|7|6|5|4|2|2|1|1,9,745,35323371,silent,35322626
11,16|7|6|5|3|3|2|1|1,9,515,35646759,silent,35646244
11,16|7|6|5|3|2|2|2|1,9,395,24151132,silent,24150737
11,16|7|6|5|2|2|2|2|2,9,76,3975891,silent,3975815
11,16|7|6|4|4|4|1|1|1,9,174,9472338,silent,9472164
11,16|7|6|4|4|3|2|1|1,9,506,33477840,silent,33477334
11,16|7|6|4|4|2|2|2|1,9,333,18531966,silent,18531633
11,16|7|6|4|3|3|3|1|1,9,110,16283866,silent,16283756
11,16|7|6|4|3|3|2|2|1,9,213,25289782,silent,25289569
11,16|7|6|4|3|2|2|2|2,9,110,9209914,silent,9209804
11,16|7|6|3|3|3|3|2|1,9,10,6784860,silent,6784850
11,16|7|6|3|3|3|2|2|2,9,10,4527323,silent,4527313
11,16|7|5|5|5|3|1|1|1,9,202,8933311,silent,8933109
11,16|7|5|5|5|2|2|1|1,9,180,9614186,silent,9614006
11,16|7|5|5|4|4|1|1|1,9,189,8697900,silent,8697711
11,16|7|5|5|4|3|2|1|1,9,416,28807877,silent,28807461
11,16|7|5|5|4|2|2|2|1,9,204,15510637,silent,15510433
11,16|7|5|5|3|3|3|1|1,9,76,11432047,silent,11431971
11,16|7|5|5|3|3|2|2|1,9,135,17576545,silent,17576410
11,16|7|5|5|3|2|2|2|2,9,51,6206345,silent,6206294
11,16|7|5|4|4|4|2|1|1,9,212,12425152,silent,12424940
11,16|7|5|4|4|3|3|1|1,9,125,14527161,silent,14527036
11,16|7|5|4|4|3|2|2|1,9,229,21083556,silent,21083327
11,16|7|5|4|4|2|2|2|2,9,71,6042868,silent,6042797
11,16|7|5|4|3|3|3|2|1,9,34,13762021,silent,13761987
11,16|7|5|4|3|3|2|2|2,9,39,8894793,silent,8894754
11,16|7|5|3|3|3|3|3|1,9,0,-1,a0,
11,16|7|5|3|3|3|3|2|2,9,0,-1,a0,
11,16|7|4|4|4|4|3|1|1,9,48,3317466,silent,3317418
11,16|7|4|4|4|4|2|2|1,9,75,3910934,silent,3910859
11,16|7|4|4|4|3|3|2|1,9,33,5936503,silent,5936470
11,16|7|4|4|4|3|2|2|2,9,38,3568487,silent,3568449
11,16|7|4|4|3|3|3|3|1,9,0,-1,a0,
11,16|7|4|4|3|3|3|2|2,9,1,2794162,silent,2794161
11,16|7|4|3|3|3|3|3|2,9,0,-1,a0,
11,16|7|3|3|3|3|3|3|3,9,0,-1,a0,
11,16|6|6|6|6|1|1|1|1,9,10,494704,silent,494694
11,16|6|6|6|5|2|1|1|1,9,86,4160065,silent,4159979
11,16|6|6|6|4|3|1|1|1,9,129,7122851,silent,7122722
11,16|6|6|6|4|2|2|1|1,9,136,8038000,silent,8037864
11,16|6|6|6|3|3|2|1|1,9,118,7620872,silent,7620754
11,16|6|6|6|3|2|2|2|1,9,87,5073802,silent,5073715
11,16|6|6|6|2|2|2|2|2,9,30,810901,silent,810871
11,16|6|6|5|5|3|1|1|1,9,140,6806957,silent,6806817
11,16|6|6|5|5|2|2|1|1,9,141,7270640,silent,7270499
11,16|6|6|5|4|4|1|1|1,9,105,6248942,silent,6248837
11,16|6|6|5|4|3|2|1|1,9,284,20430762,silent,20430478
11,16|6|6|5|4|2|2|2|1,9,157,10917965,silent,10917808
11,16|6|6|5|3|3|3|1|1,9,59,7894789,silent,7894730
11,16|6|6|5|3|3|2|2|1,9,92,12072311,silent,12072219
11,16|6|6|5|3|2|2|2|2,9,38,4230729,silent,4230691
11,16|6|6|4|4|4|2|1|1,9,94,7186981,silent,7186887
11,16|6|6|4|4|3|3|1|1,9,81,8315485,silent,8315404
11,16|6|6|4|4|3|2|2|1,9,129,12022930,silent,12022801
11,16|6|6|4|4|2|2|2|2,9,61,3425484,silent,3425423
11,16|6|6|4|3|3|3|2|1,9,20,7631060,silent,7631040
11,16|6|6|4|3|3|2|2|2,9,14,4902914,silent,4902900
11,16|6|6|3|3|3|3|3|1,9,0,-1,a0,
11,16|6|6|3|3|3|3|2|2,9,1,1502809,silent,1502808
11,16|6|5|5|5|4|1|1|1,9,65,2973221,silent,2973156
11,16|6|5|5|5|3|2|1|1,9,96,7789275,silent,7789179
11,16|6|5|5|5|2|2|2|1,9,30,3870499,silent,3870469
11,16|6|5|5|4|4|2|1|1,9,127,8366788,silent,8366661
11,16|6|5|5|4|3|3|1|1,9,73,9127383,silent,9127310
11,16|6|5|5|4|3|2|2|1,9,101,13055635,silent,13055534
11,16|6|5|5|4|2|2|2|2,9,17,3595666,silent,3595649
11,16|6|5|5|3|3|3|2|1,9,19,6768025,silent,6768006
11,16|6|5|5|3|3|2|2|2,9,17,4299284,silent,4299267
11,16|6|5|4|4|4|3|1|1,9,69,5277617,silent,5277548
11,16|6|5|4|4|4|2|2|1,9,86,6165502,silent,6165416
11,16|6|5|4|4|3|3|2|1,9,47,9107853,silent,9107806
11,16|6|5|4|4|3|2|2|2,9,37,5422338,silent,5422301
11,16|6|5|4|3|3|3|3|1,9,1,2955383,silent,2955382
11,16|6|5|4|3|3|3|2|2,9,3,3950488,silent,3950485
11,16|6|5|3|3|3|3|3|2,9,0,-1,a0,
11,16|6|4|4|4|4|4|1|1,9,12,642668,silent,642656
11,16|6|4|4|4|4|3|2|1,9,35,2418230,silent,2418195
11,16|6|4|4|4|4|2|2|2,9,30,1150659,silent,1150629
11,16|6|4|4|4|3|3|3|1,9,2,1461105,silent,1461103
11,16|6|4|4|4|3|3|2|2,9,4,1895615,silent,1895611
11,16|6|4|4|3|3|3|3|2,9,0,-1,a0,
11,16|6|4|3|3|3|3|3|3,9,0,-1,a0,
11,16|5|5|5|5|5|1|1|1,9,3,244235,silent,244232
11,16|5|5|5|5|4|2|1|1,9,15,1572238,silent,1572223
11,16|5|5|5|5|3|3|1|1,9,10,1389629,silent,1389619
11,16|5|5|5|5|3|2|2|1,9,9,1933627,silent,1933618
11,16|5|5|5|5|2|2|2|2,9,2,490727,silent,490725
11,16|5|5|5|4|4|3|1|1,9,23,1941857,silent,1941834
11,16|5|5|5|4|4|2|2|1,9,14,2232668,silent,2232654
11,16|5|5|5|4|3|3|2|1,9,12,3096383,silent,3096371
11,16|5|5|5|4|3|2|2|2,9,5,1812949,silent,1812944
11,16|5|5|5|3|3|3|3|1,9,0,-1,a0,
11,16|5|5|5|3|3|3|2|2,9,1,1060916,silent,1060915
11,16|5|5|4|4|4|4|1|1,9,16,556118,silent,556102
11,16|5|5|4|4|4|3|2|1,9,22,2051178,silent,2051156
11,16|5|5|4|4|4|2|2|2,9,5,960746,silent,960741
11,16|5|5|4|4|3|3|3|1,9,2,1205508,silent,1205506
11,16|5|5|4|4|3|3|2|2,9,6,1562242,silent,1562236
11,16|5|5|4|3|3|3|3|2,9,0,-1,a0,
11,16|5|5|3|3|3|3|3|3,9,0,-1,a0,
11,16|5|4|4|4|4|4|2|1,9,14,365027,silent,365013
11,16|5|4|4|4|4|3|3|1,9,4,457612,silent,457608
11,16|5|4|4|4|4|3|2|2,9,8,556114,silent,556106
11,16|5|4|4|4|3|3|3|2,9,0,-1,a0,
11,16|5|4|4|3|3|3|3|3,9,0,-1,a0,
11,16|4|4|4|4|4|4|3|1,9,2,47391,silent,47389
11,16|4|4|4|4|4|4|2|2,9,6,47742,silent,47736
11,16|4|4|4|4|4|3|3|2,9,0,-1,a0,
11,16|4|4|4|4|3|3|3|3,9,0,-1,a0,
11,15|15|8|1|1|1|1|1|1,9,1,19397,silent,19396
11,15|15|7|2|1|1|1|1|1,9,2,100558,silent,100556
11,15|15|6|3|1|1|1|1|1,9,10,212270,silent,212260
11,15|15|6|2|2|1|1|1|1,9,8,206564,silent,206556
11,15|15|5|4|1|1|1|1|1,9,7,200277,silent,200270
11,15|15|5|3|2|1|1|1|1,9,28,439969,silent,439941
11,15|15|5|2|2|2|1|1|1,9,23,212381,silent,212358
11,15|15|4|4|2|1|1|1|1,9,9,252935,silent,252926
11,15|15|4|3|3|1|1|1|1,9,19,234614,silent,234595
11,15|15|4|3|2|2|1|1|1,9,29,344655,silent,344626
11,15|15|4|2|2|2|2|1|1,9,25,112489,silent,112464
11,15|15|3|3|3|2|1|1|1,9,11,125045,silent,125034
11,15|15|3|3|2|2|2|1|1,9,12,99539,silent,99527
11,15|15|3|2|2|2|2|2|1,9,9,27581,silent,27572
11,15|15|2|2|2|2|2|2|2,9,0,-1,a0,
11,15|14|9|1|1|1|1|1|1,9,1,40917,silent,40916
11,15|14|8|2|1|1|1|1|1,9,10,253378,silent,253368
11,15|14|7|3|1|1|1|1|1,9,30,657969,silent,657939
11,15|14|7|2|2|1|1|1|1,9,38,628708,silent,628670
11,15|14|6|4|1|1|1|1|1,9,42,869300,silent,869258
11,15|14|6|3|2|1|1|1|1,9,112,1747186,silent,1747074
11,15|14|6|2|2|2|1|1|1,9,74,807178,silent,807104
11,15|14|5|5|1|1|1|1|1,9,20,420213,silent,420193
11,15|14|5|4|2|1|1|1|1,9,104,1813122,silent,1813018
11,15|14|5|3|3|1|1|1|1,9,84,1347719,silent,1347635
11,15|14|5|3|2|2|1|1|1,9,160,1913107,silent,1912947
11,15|14|5|2|2|2|2|1|1,9,80,567714,silent,567634
11,15|14|4|4|3|1|1|1|1,9,46,973319,silent,973273
11,15|14|4|4|2|2|1|1|1,9,73,1142060,silent,1141987
11,15|14|4|3|3|2|1|1|1,9,86,1332231,silent,1332145
11,15|14|4|3|2|2|2|1|1,9,98,970223,silent,970125
11,15|14|4|2|2|2|2|2|1,9,44,207477,silent,207433
11,15|14|3|3|3|3|1|1|1,9,10,229634,silent,229624
11,15|14|3|3|3|2|2|1|1,9,24,388437,silent,388413
11,15|14|3|3|2|2|2|2|1,9,21,187389,silent,187368
11,15|14|3|2|2|2|2|2|2,9,9,30709,silent,30700
11,15|13|10|1|1|1|1|1|1,9,2,49441,silent,49439
11,15|13|9|2|1|1|1|1|1,9,15,368794,silent,368779
11,15|13|8|3|1|1|1|1|1,9,65,1170815,silent,1170750
11,15|13|8|2|2|1|1|1|1,9,69,1105821,silent,1105752
11,15|13|7|4|1|1|1|1|1,9,97,1988432,silent,1988335
11,15|13|7|3|2|1|1|1|1,9,247,3841985,silent,3841738
11,15|13|7|2|2|2|1|1|1,9,159,1738187,silent,1738028
11,15|13|6|5|1|1|1|1|1,9,92,1691970,silent,1691878
11,15|13|6|4|2|1|1|1|1,9,320,5643429,silent,5643109
11,15|13|6|3|3|1|1|1|1,9,240,3896274,silent,3896034
11,15|13|6|3|2|2|1|1|1,9,399,5424726,silent,5424327
11,15|13|6|2|2|2|2|1|1,9,182,1540537,silent,1540355
11,15|13|5|5|2|1|1|1|1,9,180,2852842,silent,2852662
11,15|13|5|4|3|1|1|1|1,9,265,5211371,silent,5211106
11,15|13|5|4|2|2|1|1|1,9,386,5924646,silent,5924260
11,15|13|5|3|3|2|1|1|1,9,313,5534157,silent,5533844
11,15|13|5|3|2|2|2|1|1,9,314,3872149,silent,3871835
11,15|13|5|2|2|2|2|2|1,9,103,750200,silent,750097
11,15|13|4|4|4|1|1|1|1,9,36,1221306,silent,1221270
11,15|13|4|4|3|2|1|1|1,9,190,4153009,silent,4152819
11,15|13|4|4|2|2|2|1|1,9,172,2370547,silent,2370375
11,15|13|4|3|3|3|1|1|1,9,72,1844249,silent,1844177
11,15|13|4|3|3|2|2|1|1,9,139,2999358,silent,2999219
11,15|13|4|3|2|2|2|2|1,9,114,1322964,silent,1322850
11,15|13|4|2|2|2|2|2|2,9,25,165465,silent,165440
11,15|13|3|3|3|3|2|1|1,9,14,677660,silent,677646
11,15|13|3|3|3|2|2|2|1,9,16,556094,silent,556078
11,15|13|3|3|2|2|2|2|2,9,11,151041,silent,151030
11,15|12|11|1|1|1|1|1|1,9,1,34173,silent,34172
11,15|12|10|2|1|1|1|1|1,9,19,342318,silent,342299
11,15|12|9|3|1|1|1|1|1,9,77,1367091,silent,1367014
11,15|12|9|2|2|1|1|1|1,9,88,1283676,silent,1283588
11,15|12|8|4|1|1|1|1|1,9,165,2943159,silent,2942994
11,15|12|8|3|2|1|1|1|1,9,360,5561626,silent,5561266
11,15|12|8|2|2|2|1|1|1,9,207,2481890,silent,2481683
11,15|12|7|5|1|1|1|1|1,9,185,3511071,silent,3510886
11,15|12|7|4|2|1|1|1|1,9,609,10691353,silent,10690744
11,15|12|7|3|3|1|1|1|1,9,401,7137805,silent,7137404
11,15|12|7|3|2|2|1|1|1,9,677,9837832,silent,9837155
11,15|12|7|2|2|2|2|1|1,9,270,2727599,silent,2727329
11,15|12|6|6|1|1|1|1|1,9,92,1636930,silent,1636838
11,15|12|6|5|2|1|1|1|1,9,545,9616507,silent,9615962
11,15|12|6|4|3|1|1|1|1,9,682,13785450,silent,13784768
11,15|12|6|4|2|2|1|1|1,9,884,15383975,silent,15383091
11,15|12|6|3|3|2|1|1|1,9,681,13350632,silent,13349951
11,15|12|6|3|2|2|2|1|1,9,619,9135415,silent,9134796
11,15|12|6|2|2|2|2|2|1,9,185,1691675,silent,1691490
11,15|12|5|5|3|1|1|1|1,9,387,7573382,silent,7572995
11,15|12|5|5|2|2|1|1|1,9,480,8003179,silent,8002699
11,15|12|5|4|4|1|1|1|1,9,250,6026458,silent,6026208
11,15|12|5|4|3|2|1|1|1,9,833,18825948,silent,18825115
11,15|12|5|4|2|2|2|1|1,9,602,10330392,silent,10329790
11,15|12|5|3|3|3|1|1|1,9,211,6558160,silent,6557949
11,15|12|5|3|3|2|2|1|1,9,430,10479183,silent,10478753
11,15|12|5|3|2|2|2|2|1,9,276,4422825,silent,4422549
11,15|12|5|2|2|2|2|2|2,9,54,500546,silent,500492
11,15|12|4|4|4|2|1|1|1,9,158,4854668,silent,4854510
11,15|12|4|4|3|3|1|1|1,9,156,5350743,silent,5350587
11,15|12|4|4|3|2|2|1|1,9,303,8063866,silent,8063563
11,15|12|4|4|2|2|2|2|1,9,170,2763970,silent,2763800
11,15|12|4|3|3|3|2|1|1,9,87,4619763,silent,4619676
11,15|12|4|3|3|2|2|2|1,9,102,3637336,silent,3637234
11,15|12|4|3|2|2|2|2|2,9,51,902685,silent,902634
11,15|12|3|3|3|3|3|1|1,9,2,552130,silent,552128
11,15|12|3|3|3|3|2|2|1,9,5,917355,silent,917350
11,15|12|3|3|3|2|2|2|2,9,3,390640,silent,390637
11,15|11|11|2|1|1|1|1|1,9,6,139521,silent,139515
11,15|11|10|3|1|1|1|1|1,9,61,941390,silent,941329
11,15|11|10|2|2|1|1|1|1,9,60,880740,silent,880680
11,15|11|9|4|1|1|1|1|1,9,153,2782570,silent,2782417
11,15|11|9|3|2|1|1|1|1,9,338,5205108,silent,5204770
11,15|11|9|2|2|2|1|1|1,9,195,2309979,silent,2309784
11,15|11|8|5|1|1|1|1|1,9,255,4509343,silent,4509088
11,15|11|8|4|2|1|1|1|1,9,740,13162943,silent,13162203
11,15|11|8|3|3|1|1|1|1,9,483,8643543,silent,8643060
11,15|11|8|3|2|2|1|1|1,9,760,11839250,silent,11838490
11,15|11|8|2|2|2|2|1|1,9,293,3240072,silent,3239779
11,15|11|7|6|1|1|1|1|1,9,188,3732926,silent,3732738
11,15|11|7|5|2|1|1|1|1,9,916,17006867,silent,17005951
11,15|11|7|4|3|1|1|1|1,9,1049,22420704,silent,22419655
11,15|11|7|4|2|2|1|1|1,9,1356,24790848,silent,24789492
11,15|11|7|3|3|2|1|1|1,9,965,20807744,silent,20806779
11,15|11|7|3|2|2|2|1|1,9,850,14071949,silent,14071099
11,15|11|7|2|2|2|2|2|1,9,222,2539991,silent,2539769
11,15|11|6|6|2|1|1|1|1,9,405,8179614,silent,8179209
11,15|11|6|5|3|1|1|1|1,9,1045,22430280,silent,22429235
11,15|11|6|5|2|2|1|1|1,9,1182,23264037,silent,23262855
11,15|11|6|4|4|1|1|1|1,9,555,14330585,silent,14330030
11,15|11|6|4|3|2|1|1|1,9,1733,43035043,silent,43033310
11,15|11|6|4|2|2|2|1|1,9,1156,23117561,silent,23116405
11,15|11|6|3|3|3|1|1|1,9,420,13781146,silent,13780726
11,15|11|6|3|3|2|2|1|1,9,774,21787450,silent,21786676
11,15|11|6|3|2|2|2|2|1,9,463,8986545,silent,8986082
11,15|11|6|2|2|2|2|2|2,9,75,969897,silent,969822
11,15|11|5|5|4|1|1|1|1,9,443,9930343,silent,9929900
11,15|11|5|5|3|2|1|1|1,9,993,24375938,silent,24374945
11,15|11|5|5|2|2|2|1|1,9,571,12293554,silent,12292983
11,15|11|5|4|4|2|1|1|1,9,726,21046583,silent,21045857
11,15|11|5|4|3|3|1|1|1,9,582,21518888,silent,21518306
11,15|11|5|4|3|2|2|1|1,9,1047,31907096,silent,31906049
11,15|11|5|4|2|2|2|2|1,9,454,10461557,silent,10461103
11,15|11|5|3|3|3|2|1|1,9,246,14345625,silent,14345379
11,15|11|5|3|3|2|2|2|1,9,264,11063292,silent,11063028
11,15|11|5|3|2|2|2|2|2,9,100,2619982,silent,2619882
11,15|11|4|4|4|3|1|1|1,9,157,7175680,silent,7175523
11,15|11|4|4|4|2|2|1|1,9,264,8682815,silent,8682551
11,15|11|4|4|3|3|2|1|1,9,214,12019185,silent,12018971
11,15|11|4|4|3|2|2|2|1,9,232,8692107,silent,8691875
11,15|11|4|4|2|2|2|2|2,9,68,1668081,silent,1668013
11,15|11|4|3|3|3|3|1|1,9,21,3376925,silent,3376904
11,15|11|4|3|3|3|2|2|1,9,37,5490109,silent,5490072
11,15|11|4|3|3|2|2|2|2,9,31,2247520,silent,2247489
11,15|11|3|3|3|3|3|2|1,9,1,872664,silent,872663
11,15|11|3|3|3|3|2|2|2,9,0,-1,a0,
11,15|10|10|4|1|1|1|1|1,9,75,1160063,silent,1159988
11,15|10|10|3|2|1|1|1|1,9,140,2154589,silent,2154449
11,15|10|10|2|2|2|1|1|1,9,71,950482,silent,950411
11,15|10|9|5|1|1|1|1|1,9,180,3268663,silent,3268483
11,15|10|9|4|2|1|1|1|1,9,525,9361322,silent,9360797
11,15|10|9|3|3|1|1|1|1,9,329,6097201,silent,6096872
11,15|10|9|3|2|2|1|1|1,9,521,8327449,silent,8326928
11,15|10|9|2|2|2|2|1|1,9,189,2263563,silent,2263374
11,15|10|8|6|1|1|1|1|1,9,232,4250960,silent,4250728
11,15|10|8|5|2|1|1|1|1,9,928,17718675,silent,17717747
11,15|10|8|4|3|1|1|1|1,9,1038,22529528,silent,22528490
11,15|10|8|4|2|2|1|1|1,9,1256,24761906,silent,24760650
11,15|10|8|3|3|2|1|1|1,9,904,20466988,silent,20466084
11,15|10|8|3|2|2|2|1|1,9,758,13742819,silent,13742061
11,15|10|8|2|2|2|2|2|1,9,198,2451122,silent,2450924
11,15|10|7|7|1|1|1|1|1,9,91,2024186,silent,2024095
11,15|10|7|6|2|1|1|1|1,9,751,15731582,silent,15730831
11,15|10|7|5|3|1|1|1|1,9,1450,33716234,silent,33714784
11,15|10|7|5|2|2|1|1|1,9,1643,34648535,silent,34646892
11,15|10|7|4|4|1|1|1|1,9,768,20064342,silent,20063574
11,15|10|7|4|3|2|1|1|1,9,2220,59057433,silent,59055213
11,15|10|7|4|2|2|2|1|1,9,1412,31363442,silent,31362030
11,15|10|7|3|3|3|1|1|1,9,499,18207436,silent,18206937
11,15|10|7|3|3|2|2|1|1,9,939,28626755,silent,28625816
11,15|10|7|3|2|2|2|2|1,9,519,11655932,silent,11655413
11,15|10|7|2|2|2|2|2|2,9,80,1227153,silent,1227073
11,15|10|6|6|3|1|1|1|1,9,699,17171017,silent,17170318
11,15|10|6|6|2|2|1|1|1,9,717,17211190,silent,17210473
11,15|10|6|5|4|1|1|1|1,9,1014,26358078,silent,26357064
