delta,lam,ell,a,m_det,class,margin
11,17|9|8|6|2|2,6,3644,5618370,silent,5614726
11,17|9|8|5|4|1,6,5189,8403853,silent,8398664
11,17|9|8|5|3|2,6,6443,12899014,silent,12892571
11,17|9|8|4|4|2,6,3823,7677197,silent,7673374
11,17|9|8|4|3|3,6,2389,6391667,silent,6389278
11,17|9|7|7|3|1,6,2705,4216673,silent,4213968
11,17|9|7|7|2|2,6,1656,2898173,silent,2896517
11,17|9|7|6|4|1,6,5132,9059561,silent,9054429
11,17|9|7|6|3|2,6,5943,12924897,silent,12918954
11,17|9|7|5|5|1,6,2569,5223474,silent,5220905
11,17|9|7|5|4|2,6,6621,16169982,silent,16163361
11,17|9|7|5|3|3,6,3621,10931127,silent,10927506
11,17|9|7|4|4|3,6,2939,8430225,silent,8427286
11,17|9|6|6|5|1,6,1800,3642867,silent,3641067
11,17|9|6|6|4|2,6,3736,9156088,silent,9152352
11,17|9|6|6|3|3,6,1840,5832007,silent,5830167
11,17|9|6|5|5|2,6,2254,6838178,silent,6835924
11,17|9|6|5|4|3,6,3564,11988077,silent,11984513
11,17|9|6|4|4|4,6,1087,3215113,silent,3214026
11,17|9|5|5|5|3,6,657,2913066,silent,2912409
11,17|9|5|5|4|4,6,638,2559838,silent,2559200
11,17|8|8|8|2|1,6,458,526635,silent,526177
11,17|8|8|7|3|1,6,1628,2573666,silent,2572038
11,17|8|8|7|2|2,6,1067,1772856,silent,1771789
11,17|8|8|6|4|1,6,2525,4486963,silent,4484438
11,17|8|8|6|3|2,6,2885,6350532,silent,6347647
11,17|8|8|5|5|1,6,1153,2439698,silent,2438545
11,17|8|8|5|4|2,6,3028,7452102,silent,7449074
11,17|8|8|5|3|3,6,1554,4990651,silent,4989097
11,17|8|8|4|4|3,6,1306,3769516,silent,3768210
11,17|8|7|7|4|1,6,1515,3044249,silent,3042734
11,17|8|7|7|3|2,6,1691,4189227,silent,4187536
11,17|8|7|6|5|1,6,1948,4315852,silent,4313904
11,17|8|7|6|4|2,6,3838,10454221,silent,10450383
11,17|8|7|6|3|3,6,1943,6576749,silent,6574806
11,17|8|7|5|5|2,6,1971,6379524,silent,6377553
11,17|8|7|5|4|3,6,2989,10820252,silent,10817263
11,17|8|7|4|4|4,6,814,2693405,silent,2692591
11,17|8|6|6|6|1,6,470,978810,silent,978340
11,17|8|6|6|5|2,6,1586,4877331,silent,4875745
11,17|8|6|6|4|3,6,1857,6749806,silent,6747949
11,17|8|6|5|5|3,6,1188,5563972,silent,5562784
11,17|8|6|5|4|4,6,1127,4584273,silent,4583146
11,17|8|5|5|5|4,6,226,1487678,silent,1487452
11,17|7|7|7|5|1,6,350,899089,silent,898739
11,17|7|7|7|4|2,6,604,2006072,silent,2005468
11,17|7|7|7|3|3,6,347,1235248,silent,1234901
11,17|7|7|6|6|1,6,269,701229,silent,700960
11,17|7|7|6|5|2,6,925,3261577,silent,3260652
11,17|7|7|6|4|3,6,1072,4391067,silent,4389995
11,17|7|7|5|5|3,6,642,3011094,silent,3010452
11,17|7|7|5|4|4,6,512,2411528,silent,2411016
11,17|7|6|6|6|2,6,316,973506,silent,973190
11,17|7|6|6|5|3,6,631,2928678,silent,2928047
11,17|7|6|6|4|4,6,462,1958852,silent,1958390
11,17|7|6|5|5|4,6,331,2090340,silent,2090009
11,17|7|5|5|5|5,6,33,301509,silent,301476
11,17|6|6|6|6|3,6,99,338548,silent,338449
11,17|6|6|6|5|4,6,121,630814,silent,630693
11,17|6|6|5|5|5,6,13,235990,silent,235977
11,16|16|9|1|1|1,6,34,8774,silent,8740
11,16|16|8|2|1|1,6,163,45427,silent,45264
11,16|16|7|3|1|1,6,340,107199,silent,106859
11,16|16|7|2|2|1,6,306,88703,silent,88397
11,16|16|6|4|1|1,6,348,131584,silent,131236
11,16|16|6|3|2|1,6,581,223900,silent,223319
11,16|16|6|2|2|2,6,234,70856,silent,70622
11,16|16|5|5|1|1,6,178,62902,silent,62724
11,16|16|5|4|2|1,6,528,220617,silent,220089
11,16|16|5|3|3|1,6,277,151480,silent,151203
11,16|16|5|3|2|2,6,296,151417,silent,151121
11,16|16|4|4|3|1,6,194,104740,silent,104546
11,16|16|4|4|2|2,6,212,88816,silent,88604
11,16|16|4|3|3|2,6,105,93214,silent,93109
11,16|16|3|3|3|3,6,11,13592,silent,13581
11,16|15|10|1|1|1,6,65,17485,silent,17420
11,16|15|9|2|1|1,6,365,105563,silent,105198
11,16|15|8|3|1|1,6,799,292410,silent,291611
11,16|15|8|2|2|1,6,710,238882,silent,238172
11,16|15|7|4|1|1,6,1100,456411,silent,455311
11,16|15|7|3|2|1,6,1613,739000,silent,737387
11,16|15|7|2|2|2,6,526,224841,silent,224315
11,16|15|6|5|1|1,6,795,370451,silent,369656
11,16|15|6|4|2|1,6,1970,1012931,silent,1010961
11,16|15|6|3|3|1,6,984,644749,silent,643765
11,16|15|6|3|2|2,6,1053,633877,silent,632824
11,16|15|5|5|2|1,6,856,495910,silent,495054
11,16|15|5|4|3|1,6,1217,816761,silent,815544
11,16|15|5|4|2|2,6,976,655685,silent,654709
11,16|15|5|3|3|2,6,585,563654,silent,563069
11,16|15|4|4|4|1,6,291,178359,silent,178068
11,16|15|4|4|3|2,6,473,407596,silent,407123
11,16|15|4|3|3|3,6,82,151375,silent,151293
11,16|14|11|1|1|1,6,71,20135,silent,20064
11,16|14|10|2|1|1,6,440,143748,silent,143308
11,16|14|9|3|1|1,6,1175,475298,silent,474123
11,16|14|9|2|2|1,6,1015,385538,silent,384523
11,16|14|8|4|1|1,6,1866,902402,silent,900536
11,16|14|8|3|2|1,6,2746,1432056,silent,1429310
11,16|14|8|2|2|2,6,914,431955,silent,431041
11,16|14|7|5|1|1,6,1884,1006567,silent,1004683
11,16|14|7|4|2|1,6,4108,2503598,silent,2499490
11,16|14|7|3|3|1,6,2047,1540006,silent,1537959
11,16|14|7|3|2|2,6,2064,1496138,silent,1494074
11,16|14|6|6|1|1,6,754,449905,silent,449151
11,16|14|6|5|2|1,6,3114,2137667,silent,2134553
11,16|14|6|4|3|1,6,3388,2756455,silent,2753067
11,16|14|6|4|2|2,6,2737,2177953,silent,2175216
11,16|14|6|3|3|2,6,1514,1732021,silent,1730507
11,16|14|5|5|3|1,6,1627,1465221,silent,1463594
11,16|14|5|5|2|2,6,1105,1086372,silent,1085267
11,16|14|5|4|4|1,6,1277,1102099,silent,1100822
11,16|14|5|4|3|2,6,2031,2309247,silent,2307216
11,16|14|5|3|3|3,6,352,673903,silent,673551
11,16|14|4|4|4|2,6,585,557254,silent,556669
11,16|14|4|4|3|3,6,295,523943,silent,523648
11,16|13|12|1|1|1,6,46,13590,silent,13544
11,16|13|11|2|1|1,6,395,128829,silent,128434
11,16|13|10|3|1|1,6,1196,522509,silent,521313
11,16|13|10|2|2|1,6,1021,422094,silent,421073
11,16|13|9|4|1|1,6,2339,1217191,silent,1214852
11,16|13|9|3|2|1,6,3279,1901191,silent,1897912
11,16|13|9|2|2|2,6,991,565102,silent,564111
11,16|13|8|5|1|1,6,2841,1727951,silent,1725110
11,16|13|8|4|2|1,6,5961,4115072,silent,4109111
11,16|13|8|3|3|1,6,2945,2485683,silent,2482738
11,16|13|8|3|2|2,6,2940,2400660,silent,2397720
11,16|13|7|6|1|1,6,2037,1337029,silent,1334992
11,16|13|7|5|2|1,6,6073,4869142,silent,4863069
11,16|13|7|4|3|1,6,6128,5764783,silent,5758655
11,16|13|7|4|2|2,6,4603,4492663,silent,4488060
11,16|13|7|3|3|2,6,2723,3466506,silent,3463783
11,16|13|6|6|2|1,6,2697,2248515,silent,2245818
11,16|13|6|5|3|1,6,5126,5428786,silent,5423660
11,16|13|6|5|2|2,6,3608,3969139,silent,3965531
11,16|13|6|4|4|1,6,3128,3277826,silent,3274698
11,16|13|6|4|3|2,6,4875,6593215,silent,6588340
11,16|13|6|3|3|3,6,806,1762241,silent,1761435
11,16|13|5|5|4|1,6,1763,2184531,silent,2182768
11,16|13|5|5|3|2,6,2334,3588198,silent,3585864
11,16|13|5|4|4|2,6,2044,2930962,silent,2928918
11,16|13|5|4|3|3,6,1274,2584003,silent,2582729
11,16|13|4|4|4|3,6,488,798420,silent,797932
11,16|12|12|2|1|1,6,134,50964,silent,50830
11,16|12|11|3|1|1,6,765,347478,silent,346713
11,16|12|11|2|2|1,6,645,280036,silent,279391
11,16|12|10|4|1|1,6,1902,1084191,silent,1082289
11,16|12|10|3|2|1,6,2735,1686476,silent,1683741
11,16|12|10|2|2|2,6,883,502147,silent,501264
11,16|12|9|5|1|1,6,3016,1992734,silent,1989718
11,16|12|9|4|2|1,6,6121,4635372,silent,4629251
11,16|12|9|3|3|1,6,3030,2773153,silent,2770123
11,16|12|9|3|2|2,6,2958,2666731,silent,2663773
11,16|12|8|6|1|1,6,2894,2156618,silent,2153724
11,16|12|8|5|2|1,6,8052,7163714,silent,7155662
11,16|12|8|4|3|1,6,7746,8150265,silent,8142519
11,16|12|8|4|2|2,6,5927,6323878,silent,6317951
11,16|12|8|3|3|2,6,3349,4784641,silent,4781292
11,16|12|7|7|1|1,6,1279,961939,silent,960660
11,16|12|7|6|2|1,6,5950,5777022,silent,5771072
11,16|12|7|5|3|1,6,8986,10839689,silent,10830703
11,16|12|7|5|2|2,6,6078,7837547,silent,7831469
11,16|12|7|4|4|1,6,4960,6077935,silent,6072975
11,16|12|7|4|3|2,6,7675,11964266,silent,11956591
11,16|12|7|3|3|3,6,1308,3074647,silent,3073339
11,16|12|6|6|3|1,6,4138,5231760,silent,5227622
11,16|12|6|6|2|2,6,2922,3709672,silent,3706750
11,16|12|6|5|4|1,6,5226,7409310,silent,7404084
11,16|12|6|5|3|2,6,6645,11691533,silent,11684888
11,16|12|6|4|4|2,6,4567,7670036,silent,7665469
11,16|12|6|4|3|3,6,2713,6524437,silent,6521724
11,16|12|5|5|5|1,6,831,1494151,silent,1493320
11,16|12|5|5|4|2,6,2503,5239950,silent,5237447
11,16|12|5|5|3|3,6,1473,3718544,silent,3717071
11,16|12|5|4|4|3,6,1668,3803900,silent,3802232
11,16|12|4|4|4|4,6,300,487509,silent,487209
11,16|11|11|4|1|1,6,799,441210,silent,440411
11,16|11|11|3|2|1,6,1060,679573,silent,678513
11,16|11|11|2|2|2,6,279,199000,silent,198721
11,16|11|10|5|1|1,6,1959,1363801,silent,1361842
11,16|11|10|4|2|1,6,3934,3137867,silent,3133933
11,16|11|10|3|3|1,6,1942,1867752,silent,1865810
11,16|11|10|3|2|2,6,1891,1793072,silent,1791181
11,16|11|9|6|1|1,6,2718,2127377,silent,2124659
11,16|11|9|5|2|1,6,7004,6758385,silent,6751381
11,16|11|9|4|3|1,6,6685,7545388,silent,7538703
11,16|11|9|4|2|2,6,4854,5819545,silent,5814691
11,16|11|9|3|3|2,6,2930,4376635,silent,4373705
11,16|11|8|7|1|1,6,2003,1701428,silent,1699425
11,16|11|8|6|2|1,6,7449,7927256,silent,7919807
11,16|11|8|5|3|1,6,10300,13618793,silent,13608493
11,16|11|8|5|2|2,6,6985,9796816,silent,9789831
11,16|11|8|4|4|1,6,5473,7396615,silent,7391142
11,16|11|8|4|3|2,6,8416,14387411,silent,14378995
11,16|11|8|3|3|3,6,1419,3620591,silent,3619172
11,16|11|7|7|2|1,6,3157,3637438,silent,3634281
11,16|11|7|6|3|1,6,8227,11776259,silent,11768032
11,16|11|7|6|2|2,6,5333,8237080,silent,8231747
11,16|11|7|5|4|1,6,8155,13122128,silent,13113973
11,16|11|7|5|3|2,6,10240,20277248,silent,20267008
11,16|11|7|4|4|2,6,6187,12352542,silent,12346355
11,16|11|7|4|3|3,6,3960,10353183,silent,10349223
11,16|11|6|6|4|1,6,4197,6934185,silent,6929988
11,16|11|6|6|3|2,6,4937,10052781,silent,10047844
11,16|11|6|5|5|1,6,2485,4898069,silent,4895584
11,16|11|6|5|4|2,6,6812,15709539,silent,15702727
11,16|11|6|5|3|3,6,3670,10752415,silent,10748745
11,16|11|6|4|4|3,6,3297,8853359,silent,8850062
11,16|11|5|5|5|2,6,1118,3347893,silent,3346775
11,16|11|5|5|4|3,6,1974,6345211,silent,6343237
11,16|11|5|4|4|4,6,774,2140514,silent,2139740
11,16|10|10|6|1|1,6,1046,893524,silent,892478
11,16|10|10|5|2|1,6,2828,2804921,silent,2802093
11,16|10|10|4|3|1,6,2630,3103049,silent,3100419
11,16|10|10|4|2|2,6,2073,2401044,silent,2398971
11,16|10|10|3|3|2,6,1098,1787960,silent,1786862
11,16|10|9|7|1|1,6,1531,1377184,silent,1375653
11,16|10|9|6|2|1,6,5185,5894649,silent,5889464
11,16|10|9|5|3|1,6,6959,9767563,silent,9760604
11,16|10|9|5|2|2,6,4656,7001944,silent,6997288
11,16|10|9|4|4|1,6,3623,5228152,silent,5224529
11,16|10|9|4|3|2,6,5564,10108374,silent,10102810
11,16|10|9|3|3|3,6,958,2519548,silent,2518590
11,16|10|8|8|1|1,6,682,675781,silent,675099
11,16|10|8|7|2|1,6,4287,5246490,silent,5242203
11,16|10|8|6|3|1,6,8580,13262304,silent,13253724
11,16|10|8|6|2|2,6,5729,9244959,silent,9239230
11,16|10|8|5|4|1,6,7916,13662878,silent,13654962
11,16|10|8|5|3|2,6,9793,20879276,silent,20869483
11,16|10|8|4|4|2,6,5877,12350067,silent,12344190
11,16|10|8|4|3|3,6,3558,10237726,silent,10234168
11,16|10|7|7|3|1,6,3915,6448000,silent,6444085
11,16|10|7|7|2|2,6,2351,4423887,silent,4421536
11,16|10|7|6|4|1,6,7199,13507627,silent,13500428
11,16|10|7|6|3|2,6,8335,19188252,silent,19179917
11,16|10|7|5|5|1,6,3572,7699853,silent,7696281
11,16|10|7|5|4|2,6,9138,23682584,silent,23673446
11,16|10|7|5|3|3,6,5015,15951707,silent,15946692
11,16|10|7|4|4|3,6,4012,12226604,silent,12222592
11,16|10|6|6|5|1,6,2399,5188941,silent,5186542
11,16|10|6|6|4|2,6,5042,12957074,silent,12952032
11,16|10|6|6|3|3,6,2395,8222238,silent,8219843
11,16|10|6|5|5|2,6,2952,9566414,silent,9563462
11,16|10|6|5|4|3,6,4680,16680400,silent,16675720
11,16|10|6|4|4|4,6,1446,4439810,silent,4438364
11,16|10|5|5|5|3,6,867,3961492,silent,3960625
11,16|10|5|5|4|4,6,789,3467303,silent,3466514
11,16|9|9|8|1|1,6,432,406496,silent,406064
11,16|9|9|7|2|1,6,1923,2511850,silent,2509927
11,16|9|9|6|3|1,6,3675,5919216,silent,5915541
11,16|9|9|6|2|2,6,2245,4099133,silent,4096888
11,16|9|9|5|4|1,6,3247,5924207,silent,5920960
11,16|9|9|5|3|2,6,4065,9011367,silent,9007302
11,16|9|9|4|4|2,6,2211,5253532,silent,5251321
11,16|9|9|4|3|3,6,1538,4357408,silent,4355870
11,16|9|8|8|2|1,6,1201,1563667,silent,1562466
11,16|9|8|7|3|1,6,3988,6915282,silent,6911294
11,16|9|8|7|2|2,6,2513,4733668,silent,4731155
11,16|9|8|6|4|1,6,5818,11503944,silent,11498126
11,16|9|8|6|3|2,6,6672,16182455,silent,16175783
11,16|9|8|5|5|1,6,2718,6147173,silent,6144455
11,16|9|8|5|4|2,6,6823,18556182,silent,18549359
11,16|9|8|5|3|3,6,3671,12391224,silent,12387553
11,16|9|8|4|4|3,6,2850,9238948,silent,9236098
11,16|9|7|7|4|1,6,2882,6260419,silent,6257537
11,16|9|7|7|3|2,6,3234,8563485,silent,8560251
11,16|9|7|6|5|1,6,3543,8513142,silent,8509599
11,16|9|7|6|4|2,6,6844,20404272,silent,20397428
11,16|9|7|6|3|3,6,3556,12785708,silent,12782152
11,16|9|7|5|5|2,6,3587,12229967,silent,12226380
11,16|9|7|5|4|3,6,5259,20555720,silent,20550461
11,16|9|7|4|4|4,6,1326,5042930,silent,5041604
11,16|9|6|6|6|1,6,750,1768059,silent,1767309
11,16|9|6|6|5|2,6,2562,8667082,silent,8664520
11,16|9|6|6|4|3,6,2987,11892959,silent,11889972
11,16|9|6|5|5|3,6,1971,9629448,silent,9627477
11,16|9|6|5|4|4,6,1749,7874045,silent,7872296
11,16|9|5|5|5|4,6,379,2454813,silent,2454434
11,16|8|8|8|3|1,6,660,1198164,silent,1197504
11,16|8|8|8|2|2,6,501,821626,silent,821125
11,16|8|8|7|4|1,6,1810,3889429,silent,3887619
11,16|8|8|7|3|2,6,1986,5278810,silent,5276824
11,16|8|8|6|5|1,6,1766,4314988,silent,4313222
11,16|8|8|6|4|2,6,3513,10200437,silent,10196924
11,16|8|8|6|3|3,6,1626,6328176,silent,6326550
11,16|8|8|5|5|2,6,1581,5761765,silent,5760184
11,16|8|8|5|4|3,6,2399,9557547,silent,9555148
11,16|8|8|4|4|4,6,679,2290319,silent,2289640
11,16|8|7|7|5|1,6,1178,3173165,silent,3171987
11,16|8|7|7|4|2,6,2011,6985040,silent,6983029
11,16|8|7|7|3|3,6,1105,4255402,silent,4254297
11,16|8|7|6|6|1,6,847,2300998,silent,2300151
11,16|8|7|6|5|2,6,2790,10398475,silent,10395685
11,16|8|7|6|4|3,6,3158,13808855,silent,13805697
11,16|8|7|5|5|3,6,1788,9131575,silent,9129787
11,16|8|7|5|4|4,6,1454,7254743,silent,7253289
11,16|8|6|6|6|2,6,736,2432251,silent,2431515
11,16|8|6|6|5|3,6,1394,7128461,silent,7127067
11,16|8|6|6|4|4,6,1043,4718166,silent,4717123
11,16|8|6|5|5|4,6,706,4859350,silent,4858644
11,16|8|5|5|5|5,6,69,636767,silent,636698
11,16|7|7|7|6|1,6,181,614844,silent,614663
11,16|7|7|7|5|2,6,511,2196201,silent,2195690
11,16|7|7|7|4|3,6,533,2710355,silent,2709822
11,16|7|7|6|6|2,6,378,1754141,silent,1753763
11,16|7|7|6|5|3,6,877,4831187,silent,4830310
11,16|7|7|6|4|4,6,516,3104638,silent,3104122
11,16|7|7|5|5|4,6,408,2671109,silent,2670701
11,16|7|6|6|6|3,6,303,1508233,silent,1507930
11,16|7|6|6|5|4,6,416,2704023,silent,2703607
11,16|7|6|5|5|5,6,86,934249,silent,934163
11,16|6|6|6|6|4,6,91,348140,silent,348049
11,16|6|6|6|5|5,6,24,306484,silent,306460
11,15|15|11|1|1|1,6,29,7874,silent,7845
11,15|15|10|2|1|1,6,181,54475,silent,54294
11,15|15|9|3|1|1,6,433,176520,silent,176087
11,15|15|9|2|2|1,6,365,142362,silent,141997
11,15|15|8|4|1|1,6,719,333316,silent,332597
11,15|15|8|3|2|1,6,996,526044,silent,525048
11,15|15|8|2|2|2,6,287,156847,silent,156560
11,15|15|7|5|1|1,6,665,368760,silent,368095
11,15|15|7|4|2|1,6,1482,915497,silent,914015
11,15|15|7|3|3|1,6,740,563496,silent,562756
11,15|15|7|3|2|2,6,754,546258,silent,545504
11,15|15|6|6|1|1,6,310,165619,silent,165309
11,15|15|6|5|2|1,6,1122,780015,silent,778893
11,15|15|6|4|3|1,6,1247,1005817,silent,1004570
11,15|15|6|4|2|2,6,913,790645,silent,789732
11,15|15|6|3|3|2,6,585,632411,silent,631826
11,15|15|5|5|3|1,6,570,533252,silent,532682
11,15|15|5|5|2|2,6,443,396616,silent,396173
11,15|15|5|4|4|1,6,457,400870,silent,400413
11,15|15|5|4|3|2,6,732,839736,silent,839004
11,15|15|5|3|3|3,6,119,244968,silent,244849
11,15|15|4|4|4|2,6,170,200910,silent,200740
11,15|15|4|4|3|3,6,133,191354,silent,191221
11,15|14|12|1|1|1,6,30,9384,silent,9354
11,15|14|11|2|1|1,6,241,81896,silent,81655
11,15|14|10|3|1|1,6,715,319070,silent,318355
11,15|14|10|2|2|1,6,615,257921,silent,257306
11,15|14|9|4|1|1,6,1363,726638,silent,725275
11,15|14|9|3|2|1,6,1927,1134336,silent,1132409
11,15|14|9|2|2|2,6,592,337345,silent,336753
11,15|14|8|5|1|1,6,1644,1018791,silent,1017147
11,15|14|8|4|2|1,6,3453,2422497,silent,2419044
11,15|14|8|3|3|1,6,1704,1461591,silent,1459887
11,15|14|8|3|2|2,6,1707,1411442,silent,1409735
11,15|14|7|6|1|1,6,1169,783089,silent,781920
11,15|14|7|5|2|1,6,3495,2844771,silent,2841276
11,15|14|7|4|3|1,6,3517,3362600,silent,3359083
11,15|14|7|4|2|2,6,2660,2620043,silent,2617383
11,15|14|7|3|3|2,6,1559,2018840,silent,2017281
11,15|14|6|6|2|1,6,1547,1309245,silent,1307698
11,15|14|6|5|3|1,6,2934,3152963,silent,3150029
11,15|14|6|5|2|2,6,2067,2304328,silent,2302261
11,15|14|6|4|4|1,6,1786,1901853,silent,1900067
11,15|14|6|4|3|2,6,2790,3821651,silent,3818861
11,15|14|6|3|3|3,6,459,1020018,silent,1019559
11,15|14|5|5|4|1,6,1007,1264471,silent,1263464
11,15|14|5|5|3|2,6,1330,2074965,silent,2073635
11,15|14|5|4|4|2,6,1169,1693530,silent,1692361
11,15|14|5|4|3|3,6,726,1491583,silent,1490857
11,15|14|4|4|4|3,6,273,460120,silent,459847
11,15|13|13|1|1|1,6,17,4372,silent,4355
11,15|13|12|2|1|1,6,174,60627,silent,60453
11,15|13|11|3|1|1,6,681,315599,silent,314918
11,15|13|11|2|2|1,6,558,252923,silent,252365
11,15|13|10|4|1|1,6,1577,896473,silent,894896
11,15|13|10|3|2|1,6,2183,1387813,silent,1385630
11,15|13|10|2|2|2,6,642,409910,silent,409268
11,15|13|9|5|1|1,6,2316,1573096,silent,1570780
11,15|13|9|4|2|1,6,4670,3645136,silent,3640466
11,15|13|9|3|3|1,6,2335,2179254,silent,2176919
11,15|13|9|3|2|2,6,2253,2091024,silent,2088771
11,15|13|8|6|1|1,6,2233,1666755,silent,1664522
11,15|13|8|5|2|1,6,6013,5501811,silent,5495798
11,15|13|8|4|3|1,6,5825,6246304,silent,6240479
11,15|13|8|4|2|2,6,4291,4833999,silent,4829708
11,15|13|8|3|3|2,6,2570,3660749,silent,3658179
11,15|13|7|7|1|1,6,911,734356,silent,733445
11,15|13|7|6|2|1,6,4396,4384567,silent,4380171
11,15|13|7|5|3|1,6,6614,8195462,silent,8188848
11,15|13|7|5|2|2,6,4515,5919892,silent,5915377
11,15|13|7|4|4|1,6,3635,4585702,silent,4582067
11,15|13|7|4|3|2,6,5650,9015552,silent,9009902
11,15|13|7|3|3|3,6,971,2314141,silent,2313170
11,15|13|6|6|3|1,6,3071,3933592,silent,3930521
11,15|13|6|6|2|2,6,2028,2780319,silent,2778291
11,15|13|6|5|4|1,6,3818,5549883,silent,5546065
11,15|13|6|5|3|2,6,4892,8746752,silent,8741860
11,15|13|6|4|4|2,6,3212,5721207,silent,5717995
11,15|13|6|4|3|3,6,2049,4871104,silent,4869055
11,15|13|5|5|5|1,6,605,1113821,silent,1113216
11,15|13|5|5|4|2,6,1875,3900248,silent,3898373
11,15|13|5|5|3|3,6,1036,2761985,silent,2760949
11,15|13|5|4|4|3,6,1207,2821853,silent,2820646
11,15|13|4|4|4|4,6,172,358377,silent,358205
11,15|12|12|3|1|1,6,261,130809,silent,130548
11,15|12|12|2|2|1,6,236,106105,silent,105869
11,15|12|11|4|1|1,6,1046,626788,silent,625742
11,15|12|11|3|2|1,6,1456,966820,silent,965364
11,15|12|11|2|2|2,6,436,285166,silent,284730
11,15|12|10|5|1|1,6,2058,1498371,silent,1496313
11,15|12|10|4|2|1,6,4153,3435141,silent,3430988
11,15|12|10|3|3|1,6,2038,2039157,silent,2037119
11,15|12|10|3|2|2,6,2006,1957483,silent,1955477
11,15|12|9|6|1|1,6,2595,2130109,silent,2127514
11,15|12|9|5|2|1,6,6730,6726193,silent,6719463
11,15|12|9|4|3|1,6,6381,7480039,silent,7473658
11,15|12|9|4|2|2,6,4706,5767329,silent,5762623
11,15|12|9|3|3|2,6,2780,4323581,silent,4320801
11,15|12|8|7|1|1,6,1853,1639558,silent,1637705
11,15|12|8|6|2|1,6,6852,7560046,silent,7553194
11,15|12|8|5|3|1,6,9422,12906205,silent,12896783
11,15|12|8|5|2|2,6,6408,9275889,silent,9269481
11,15|12|8|4|4|1,6,4992,6991298,silent,6986306
11,15|12|8|4|3|2,6,7685,13570169,silent,13562484
11,15|12|8|3|3|3,6,1295,3404564,silent,3403269
11,15|12|7|7|2|1,6,2861,3409297,silent,3406436
11,15|12|7|6|3|1,6,7372,10926544,silent,10919172
11,15|12|7|6|2|2,6,4808,7636652,silent,7631844
11,15|12|7|5|4|1,6,7278,12112149,silent,12104871
11,15|12|7|5|3|2,6,9133,18678914,silent,18669781
11,15|12|7|4|4|2,6,5527,11350807,silent,11345280
11,15|12|7|4|3|3,6,3508,9495614,silent,9492106
11,15|12|6|6|4|1,6,3704,6336147,silent,6332443
11,15|12|6|6|3|2,6,4365,9167614,silent,9163249
11,15|12|6|5|5|1,6,2191,4456626,silent,4454435
11,15|12|6|5|4|2,6,5988,14252404,silent,14246416
11,15|12|6|5|3|3,6,3229,9740062,silent,9736833
11,15|12|6|4|4|3,6,2877,7999867,silent,7996990
11,15|12|5|5|5|2,6,972,3012744,silent,3011772
11,15|12|5|5|4|3,6,1720,5697305,silent,5695585
11,15|12|5|4|4|4,6,673,1916324,silent,1915651
11,15|11|11|5|1|1,6,854,625576,silent,624722
11,15|11|11|4|2|1,6,1639,1419350,silent,1417711
11,15|11|11|3|3|1,6,838,843038,silent,842200
11,15|11|11|3|2|2,6,765,803419,silent,802654
11,15|11|10|6|1|1,6,1787,1532444,silent,1530657
11,15|11|10|5|2|1,6,4516,4740047,silent,4735531
11,15|11|10|4|3|1,6,4242,5218162,silent,5213920
11,15|11|10|4|2|2,6,3095,4014717,silent,4011622
11,15|11|10|3|3|2,6,1849,2995569,silent,2993720
11,15|11|9|7|1|1,6,1930,1830697,silent,1828767
11,15|11|9|6|2|1,6,6422,7697569,silent,7691147
11,15|11|9|5|3|1,6,8592,12635432,silent,12626840
11,15|11|9|5|2|2,6,5707,9037490,silent,9031783
11,15|11|9|4|4|1,6,4401,6730748,silent,6726347
11,15|11|9|4|3|2,6,6805,12978468,silent,12971663
11,15|11|9|3|3|3,6,1198,3225428,silent,3224230
11,15|11|8|8|1|1,6,855,837347,silent,836492
11,15|11|8|7|2|1,6,4877,6295922,silent,6291045
11,15|11|8|6|3|1,6,9690,15663959,silent,15654269
11,15|11|8|6|2|2,6,6245,10885975,silent,10879730
11,15|11|8|5|4|1,6,8814,15998685,silent,15989871
11,15|11|8|5|3|2,6,10968,24381933,silent,24370965
11,15|11|8|4|4|2,6,6313,14346483,silent,14340170
11,15|11|8|4|3|3,6,4057,11886405,silent,11882348
11,15|11|7|7|3|1,6,4232,7362187,silent,7357955
11,15|11|7|7|2|2,6,2645,5046635,silent,5043990
11,15|11|7|6|4|1,6,7703,15195582,silent,15187879
11,15|11|7|6|3|2,6,8925,21525779,silent,21516854
11,15|11|7|5|5|1,6,3828,8607125,silent,8603297
11,15|11|7|5|4|2,6,9750,26351312,silent,26341562
11,15|11|7|5|3|3,6,5330,17713982,silent,17708652
11,15|11|7|4|4|3,6,4207,13517624,silent,13513417
11,15|11|6|6|5|1,6,2519,5697140,silent,5694621
11,15|11|6|6|4|2,6,5105,14151020,silent,14145915
11,15|11|6|6|3|3,6,2596,8975327,silent,8972731
11,15|11|6|5|5|2,6,3152,10392616,silent,10389464
11,15|11|6|5|4|3,6,4848,18046162,silent,18041314
11,15|11|6|4|4|4,6,1375,4770939,silent,4769564
11,15|11|5|5|5|3,6,888,4230497,silent,4229609
11,15|11|5|5|4|4,6,849,3696075,silent,3695226
11,15|10|10|7|1|1,6,809,807913,silent,807104
11,15|10|10|6|2|1,6,2691,3299898,silent,3297207
11,15|10|10|5|3|1,6,3489,5325438,silent,5321949
11,15|10|10|5|2|2,6,2395,3813757,silent,3811362
11,15|10|10|4|4|1,6,1825,2822920,silent,2821095
